Customer ID,RecencyDays,TransactionCount,PurchaseDays,TotalSpend,AverageOrderValue,TotalQuantity,UniqueProducts,ActiveMonths,Country,AvgItemsPerTransaction,PurchaseDaysPerMonth,return_30d,PredictionDate
12806,31,3,3,1524.46,50.815333333333335,1236,30,3,Netherlands,412.0,1.0,0,2010-11-01
12808,31,2,2,293.05,15.423684210526316,134,19,1,Portugal,67.0,2.0,0,2010-11-01
12809,161,1,1,632.95,28.770454545454548,107,22,1,Portugal,107.0,1.0,0,2010-11-01
12810,130,1,1,375.33,17.060454545454544,291,22,1,Japan,291.0,1.0,0,2010-11-01
12811,23,1,1,282.95,20.210714285714285,98,14,1,Portugal,98.0,1.0,1,2010-11-01
12813,97,2,2,1443.6,37.98947368421052,960,36,2,Netherlands,480.0,1.0,0,2010-11-01
12817,30,1,1,195.60000000000002,21.733333333333334,43,9,1,Austria,43.0,1.0,1,2010-11-01
12819,54,1,1,540.52,28.448421052631577,344,19,1,United Kingdom,344.0,1.0,0,2010-11-01
12820,10,3,3,713.78,17.409268292682928,470,37,3,United Kingdom,156.66666666666666,1.0,1,2010-11-01
12823,59,6,5,1587.5,264.5833333333333,250,1,4,United Kingdom,41.666666666666664,1.25,1,2010-11-01
12825,117,1,1,303.8,21.7,84,14,1,United Kingdom,84.0,1.0,0,2010-11-01
12826,0,4,4,867.83,14.962586206896553,589,44,3,United Kingdom,147.25,1.3333333333333333,0,2010-11-01
12829,146,1,1,92.3,11.5375,174,8,1,United Kingdom,174.0,1.0,0,2010-11-01
12831,59,2,1,236.06,18.158461538461538,168,13,1,United Kingdom,84.0,1.0,0,2010-11-01
12835,23,19,17,2083.14,8.043011583011582,919,82,6,United Kingdom,48.36842105263158,2.8333333333333335,0,2010-11-01
12836,26,5,4,1469.05,26.233035714285712,390,52,4,United Kingdom,78.0,1.0,1,2010-11-01
12837,165,1,1,528.5600000000001,6.954736842105264,170,73,1,United Kingdom,170.0,1.0,0,2010-11-01
12838,2,6,6,1861.01,9.951925133689839,1023,125,4,United Kingdom,170.5,1.5,1,2010-11-01
12839,21,4,4,1344.49,14.938777777777778,975,65,4,United Kingdom,243.75,1.0,1,2010-11-01
12840,33,2,2,1165.2,22.407692307692308,643,46,2,United Kingdom,321.5,1.0,0,2010-11-01
12841,6,9,9,1602.42,11.528201438848921,1088,94,4,United Kingdom,120.88888888888889,2.25,1,2010-11-01
12842,0,1,1,401.8,36.52727272727273,172,11,1,United Kingdom,172.0,1.0,0,2010-11-01
12843,5,13,12,3483.0,50.47826086956522,1353,42,5,United Kingdom,104.07692307692308,2.4,1,2010-11-01
12844,38,1,1,199.60999999999999,6.653666666666666,61,30,1,United Kingdom,61.0,1.0,0,2010-11-01
12849,27,1,1,550.6700000000001,18.355666666666668,354,29,1,United Kingdom,354.0,1.0,1,2010-11-01
12850,41,1,1,330.0,165.0,200,2,1,United Kingdom,200.0,1.0,0,2010-11-01
12851,73,1,1,148.95,4.965,51,30,1,United Kingdom,51.0,1.0,0,2010-11-01
12853,23,4,3,1537.4,31.375510204081635,576,44,3,United Kingdom,144.0,1.0,0,2010-11-01
12854,157,1,1,416.78000000000003,11.264324324324326,273,37,1,United Kingdom,273.0,1.0,0,2010-11-01
12857,32,2,2,1936.95,38.739000000000004,816,38,2,United Kingdom,408.0,1.0,0,2010-11-01
12859,54,1,1,575.1,27.385714285714286,292,21,1,United Kingdom,292.0,1.0,0,2010-11-01
12862,21,2,2,984.62,7.51618320610687,611,119,2,United Kingdom,305.5,1.0,0,2010-11-01
12863,115,3,3,1054.6000000000001,58.588888888888896,306,11,3,United Kingdom,102.0,1.0,1,2010-11-01
12864,104,1,1,152.45,38.1125,231,4,1,United Kingdom,231.0,1.0,0,2010-11-01
12865,72,1,1,1043.15,16.825000000000003,689,62,1,Austria,689.0,1.0,1,2010-11-01
12866,70,2,2,668.23,18.06027027027027,382,34,2,Belgium,191.0,1.0,0,2010-11-01
12867,42,3,3,1913.94,6.55458904109589,1893,206,3,United Kingdom,631.0,1.0,1,2010-11-01
12870,73,1,1,282.70000000000005,14.878947368421056,230,19,1,United Kingdom,230.0,1.0,1,2010-11-01
12871,35,1,1,363.38,51.91142857142857,284,7,1,United Kingdom,284.0,1.0,0,2010-11-01
12872,11,5,5,1164.02,9.541147540983607,489,79,5,United Kingdom,97.8,1.0,1,2010-11-01
12874,150,1,1,489.26,18.817692307692308,372,26,1,Belgium,372.0,1.0,1,2010-11-01
12875,67,1,1,354.24,177.12,1152,2,1,United Kingdom,1152.0,1.0,0,2010-11-01
12877,10,5,5,742.89,10.463239436619718,611,56,4,United Kingdom,122.2,1.25,1,2010-11-01
12880,170,1,1,337.18,16.056190476190476,142,21,1,United Kingdom,142.0,1.0,1,2010-11-01
12889,25,3,3,336.61,15.300454545454546,117,22,3,United Kingdom,39.0,1.0,1,2010-11-01
12891,54,6,6,425.5,70.91666666666667,1175,2,4,United Kingdom,195.83333333333334,1.5,0,2010-11-01
12894,171,1,1,157.35,7.492857142857143,33,21,1,United Kingdom,33.0,1.0,0,2010-11-01
12897,139,1,1,104.15,17.358333333333334,27,6,1,United Kingdom,27.0,1.0,1,2010-11-01
12898,59,1,1,152.64,152.64,144,1,1,United Kingdom,144.0,1.0,0,2010-11-01
12899,9,1,1,366.4,21.552941176470586,108,17,1,United Kingdom,108.0,1.0,0,2010-11-01
12900,18,1,1,340.33000000000004,26.179230769230774,139,13,1,United Kingdom,139.0,1.0,0,2010-11-01
12903,24,1,1,833.5300000000001,20.330000000000002,493,41,1,United Kingdom,493.0,1.0,0,2010-11-01
12905,172,1,1,424.76,18.46782608695652,210,23,1,United Kingdom,210.0,1.0,0,2010-11-01
12907,90,1,1,328.43,18.246111111111112,105,18,1,United Kingdom,105.0,1.0,1,2010-11-01
12908,101,1,1,318.0,318.0,600,1,1,United Kingdom,600.0,1.0,1,2010-11-01
12909,20,2,2,640.41,13.625744680851064,375,40,2,United Kingdom,187.5,1.0,0,2010-11-01
12910,41,3,2,1203.34,44.56814814814815,846,20,2,United Kingdom,282.0,1.0,1,2010-11-01
12911,147,1,1,1651.72,6.998813559322034,807,220,1,United Kingdom,807.0,1.0,0,2010-11-01
12913,4,2,2,984.51,75.73153846153846,515,12,2,United Kingdom,257.5,1.0,1,2010-11-01
12915,68,1,1,405.15,16.206,215,25,1,United Kingdom,215.0,1.0,0,2010-11-01
12916,38,1,1,492.25,35.160714285714285,153,14,1,United Kingdom,153.0,1.0,0,2010-11-01
12917,94,2,2,1533.3,45.09705882352941,522,32,2,United Kingdom,261.0,1.0,1,2010-11-01
12920,167,1,1,184.96,7.3984000000000005,234,25,1,United Kingdom,234.0,1.0,0,2010-11-01
12921,2,22,13,9949.06,22.924101382488477,6535,171,6,United Kingdom,297.04545454545456,2.1666666666666665,1,2010-11-01
12923,171,1,1,426.2,25.070588235294117,112,17,1,United Kingdom,112.0,1.0,1,2010-11-01
12924,23,3,3,959.14,41.70173913043478,517,21,3,United Kingdom,172.33333333333334,1.0,1,2010-11-01
12926,7,2,2,931.46,6.209733333333333,491,137,1,United Kingdom,245.5,2.0,0,2010-11-01
12928,38,6,5,1503.33,24.644754098360654,961,38,3,United Kingdom,160.16666666666666,1.6666666666666667,1,2010-11-01
12931,9,17,13,35279.99,396.4043820224719,24151,15,5,United Kingdom,1420.6470588235295,2.6,1,2010-11-01
12932,135,3,3,872.85,22.969736842105263,919,35,1,United Kingdom,306.3333333333333,3.0,0,2010-11-01
12933,47,2,1,257.56,4.859622641509434,155,51,1,United Kingdom,77.5,1.0,1,2010-11-01
12935,30,5,4,1274.67,17.225270270270272,813,47,4,United Kingdom,162.6,1.0,1,2010-11-01
12937,59,3,3,1278.77,18.53289855072464,757,51,3,United Kingdom,252.33333333333334,1.0,0,2010-11-01
12939,13,6,4,8158.74,354.7278260869565,3526,11,4,United Kingdom,587.6666666666666,1.0,1,2010-11-01
12943,154,1,1,180.64999999999998,36.129999999999995,67,5,1,United Kingdom,67.0,1.0,0,2010-11-01
12946,32,1,1,324.45,16.2225,149,20,1,United Kingdom,149.0,1.0,0,2010-11-01
12949,59,3,3,2727.19,22.172276422764227,1569,94,3,United Kingdom,523.0,1.0,1,2010-11-01
12951,31,4,4,920.4,16.147368421052633,479,50,4,United Kingdom,119.75,1.0,1,2010-11-01
12953,118,1,1,498.96,16.09548387096774,280,31,1,United Kingdom,280.0,1.0,0,2010-11-01
12957,137,2,1,1252.13,16.05294871794872,597,76,1,United Kingdom,298.5,1.0,0,2010-11-01
12958,179,1,1,166.89,13.907499999999999,39,12,1,United Kingdom,39.0,1.0,1,2010-11-01
12959,80,1,1,150.95,18.86875,109,8,1,United Kingdom,109.0,1.0,0,2010-11-01
12960,9,3,3,908.4,21.125581395348835,1058,34,3,United Kingdom,352.6666666666667,1.0,0,2010-11-01
12963,31,4,4,1379.16,17.45772151898734,756,65,3,United Kingdom,189.0,1.3333333333333333,0,2010-11-01
12964,33,1,1,132.24,5.086153846153847,56,26,1,United Kingdom,56.0,1.0,0,2010-11-01
12971,5,12,12,1649.9,48.5264705882353,580,13,6,United Kingdom,48.333333333333336,2.0,1,2010-11-01
12972,9,2,2,527.59,13.52794871794872,529,39,2,United Kingdom,264.5,1.0,0,2010-11-01
12973,9,1,1,385.55,64.25833333333334,31,6,1,United Kingdom,31.0,1.0,0,2010-11-01
12974,161,1,1,264.15,11.00625,80,24,1,United Kingdom,80.0,1.0,0,2010-11-01
12975,32,5,4,1658.46,18.63438202247191,796,75,2,United Kingdom,159.2,2.0,0,2010-11-01
12976,73,3,2,814.9,16.977083333333333,898,43,2,United Kingdom,299.3333333333333,1.0,1,2010-11-01
12977,97,3,2,474.64,9.686530612244898,116,45,1,United Kingdom,38.666666666666664,2.0,0,2010-11-01
12980,11,7,7,4445.76,277.86,496,5,6,United Kingdom,70.85714285714286,1.1666666666666667,1,2010-11-01
12982,12,4,4,1123.75,16.52573529411765,657,59,4,United Kingdom,164.25,1.0,1,2010-11-01
12986,24,8,5,1969.1200000000001,25.572987012987014,896,53,4,United Kingdom,112.0,1.25,0,2010-11-01
12987,16,1,1,292.83,20.916428571428572,143,14,1,United Kingdom,143.0,1.0,0,2010-11-01
12989,20,8,7,3594.5,326.77272727272725,2590,2,4,United Kingdom,323.75,1.75,0,2010-11-01
12990,13,3,3,429.0,39.0,220,6,3,United Kingdom,73.33333333333333,1.0,0,2010-11-01
12993,41,2,1,408.42,17.757391304347827,268,23,1,United Kingdom,134.0,1.0,0,2010-11-01
12997,69,2,2,575.53,17.9853125,327,27,2,United Kingdom,163.5,1.0,1,2010-11-01
12998,88,1,1,315.98,35.10888888888889,483,9,1,United Kingdom,483.0,1.0,0,2010-11-01
13001,0,13,13,9259.3,24.82386058981233,5546,178,6,United Kingdom,426.61538461538464,2.1666666666666665,0,2010-11-01
13002,12,2,2,293.18,18.32375,128,14,1,United Kingdom,64.0,2.0,0,2010-11-01
13004,27,8,8,2607.97,14.651516853932582,1755,122,5,United Kingdom,219.375,1.6,1,2010-11-01
13005,27,2,2,485.98,16.199333333333335,290,27,2,United Kingdom,145.0,1.0,0,2010-11-01
13007,175,1,1,175.25,15.931818181818182,59,11,1,United Kingdom,59.0,1.0,0,2010-11-01
13012,25,2,2,929.1,21.115909090909092,524,42,2,United Kingdom,262.0,1.0,0,2010-11-01
13013,2,10,10,3182.2000000000003,20.530322580645162,1771,116,5,United Kingdom,177.1,2.0,1,2010-11-01
13014,28,1,1,1914.8,16.650434782608695,1074,115,1,United Kingdom,1074.0,1.0,0,2010-11-01
13015,34,4,3,1980.29,20.41536082474227,900,93,2,United Kingdom,225.0,1.5,0,2010-11-01
13018,9,5,3,1666.76,17.183092783505156,899,85,3,United Kingdom,179.8,1.0,0,2010-11-01
13019,3,2,2,427.47,21.3735,141,20,2,United Kingdom,70.5,1.0,1,2010-11-01
13020,158,1,1,170.95,15.54090909090909,71,11,1,United Kingdom,71.0,1.0,0,2010-11-01
13021,2,4,4,1006.98,18.999622641509433,464,43,2,United Kingdom,116.0,2.0,1,2010-11-01
13022,25,1,1,65.3,13.059999999999999,35,5,1,Belgium,35.0,1.0,0,2010-11-01
13023,124,1,1,759.13,21.086944444444445,299,36,1,United Kingdom,299.0,1.0,0,2010-11-01
13024,66,2,2,555.87,17.931290322580644,181,26,2,United Kingdom,90.5,1.0,0,2010-11-01
13026,84,1,1,60.84,30.42,180,2,1,United Kingdom,180.0,1.0,0,2010-11-01
13027,5,6,6,6247.2,208.23999999999998,15480,7,4,United Kingdom,2580.0,1.5,1,2010-11-01
13029,119,1,1,347.7,86.925,38,4,1,United Kingdom,38.0,1.0,1,2010-11-01
13031,3,5,5,3292.84,8.090515970515971,2309,275,5,United Kingdom,461.8,1.0,0,2010-11-01
13032,28,6,3,1245.8500000000001,15.010240963855424,619,70,2,United Kingdom,103.16666666666667,1.5,1,2010-11-01
13033,25,1,1,30.0,15.0,15,2,1,United Kingdom,15.0,1.0,0,2010-11-01
13035,27,1,1,442.32,29.488,282,15,1,United Kingdom,282.0,1.0,0,2010-11-01
13037,58,3,3,1145.72,17.901875,596,60,3,United Kingdom,198.66666666666666,1.0,1,2010-11-01
13041,46,3,3,542.97,21.7188,219,17,2,United Kingdom,73.0,1.5,0,2010-11-01
13044,88,4,4,1517.21,11.322462686567164,629,117,3,United Kingdom,157.25,1.3333333333333333,0,2010-11-01
13045,82,1,1,325.44,20.34,106,16,1,United Kingdom,106.0,1.0,1,2010-11-01
13046,52,1,1,319.94,15.235238095238095,241,21,1,United Kingdom,241.0,1.0,0,2010-11-01
13047,10,9,6,2869.14,22.95312,1030,85,5,United Kingdom,114.44444444444444,1.2,0,2010-11-01
13048,32,3,3,1405.8700000000001,16.73654761904762,922,67,3,United Kingdom,307.3333333333333,1.0,0,2010-11-01
13050,0,9,9,3208.4,10.912925170068027,1864,248,5,United Kingdom,207.11111111111111,1.8,1,2010-11-01
13051,174,1,1,80.8,26.933333333333334,12,3,1,United Kingdom,12.0,1.0,0,2010-11-01
13052,16,4,3,1619.88,12.856190476190477,700,101,3,United Kingdom,175.0,1.0,0,2010-11-01
13055,25,1,1,1106.7,14.188461538461539,927,78,1,United Kingdom,927.0,1.0,0,2010-11-01
13056,147,1,1,209.48,11.025263157894736,158,18,1,United Kingdom,158.0,1.0,0,2010-11-01
13057,126,2,2,356.1,25.435714285714287,226,13,1,United Kingdom,113.0,2.0,0,2010-11-01
13059,9,7,7,1493.68,15.39876288659794,613,80,4,United Kingdom,87.57142857142857,1.75,0,2010-11-01
13063,76,1,1,188.4,15.700000000000001,116,12,1,United Kingdom,116.0,1.0,0,2010-11-01
13064,146,1,1,321.6,24.73846153846154,85,12,1,United Kingdom,85.0,1.0,0,2010-11-01
13065,11,3,3,623.84,17.824,232,27,3,United Kingdom,77.33333333333333,1.0,1,2010-11-01
13067,5,2,2,393.05,23.120588235294118,99,13,2,United Kingdom,49.5,1.0,0,2010-11-01
13069,16,10,9,3745.73,8.43632882882883,6006,304,5,United Kingdom,600.6,1.8,1,2010-11-01
13070,55,1,1,214.5,26.8125,110,8,1,United Kingdom,110.0,1.0,0,2010-11-01
13073,7,2,2,418.08,15.484444444444444,261,25,2,United Kingdom,130.5,1.0,0,2010-11-01
13074,107,1,1,316.5,79.125,210,4,1,United Kingdom,210.0,1.0,0,2010-11-01
13076,53,1,1,135.4,15.044444444444444,44,9,1,United Kingdom,44.0,1.0,0,2010-11-01
13077,10,3,3,659.82,8.145925925925926,543,63,3,United Kingdom,181.0,1.0,1,2010-11-01
13078,2,15,14,6815.52,35.13154639175258,2909,71,6,United Kingdom,193.93333333333334,2.3333333333333335,1,2010-11-01
13079,13,1,1,199.08,18.098181818181818,96,11,1,United Kingdom,96.0,1.0,0,2010-11-01
13080,157,1,1,90.45,18.09,27,5,1,United Kingdom,27.0,1.0,1,2010-11-01
13081,5,8,8,12694.09,22.427720848056538,9465,323,4,United Kingdom,1183.125,2.0,1,2010-11-01
13082,20,9,7,3044.42,70.80046511627907,3460,40,6,United Kingdom,384.44444444444446,1.1666666666666667,0,2010-11-01
13083,21,1,1,91.67999999999999,22.919999999999998,120,4,1,United Kingdom,120.0,1.0,0,2010-11-01
13084,87,1,1,122.39999999999999,61.199999999999996,144,2,1,United Kingdom,144.0,1.0,0,2010-11-01
13088,13,1,1,236.11,11.8055,76,19,1,United Kingdom,76.0,1.0,0,2010-11-01
13089,4,63,37,28571.65,33.41713450292398,15052,356,6,United Kingdom,238.9206349206349,6.166666666666667,1,2010-11-01
13090,20,5,4,1827.82,18.843505154639175,486,83,2,United Kingdom,97.2,2.0,1,2010-11-01
13092,10,4,4,873.75,21.84375,173,24,4,United Kingdom,43.25,1.0,0,2010-11-01
13093,3,29,21,26842.65,52.94408284023669,12619,142,6,United Kingdom,435.13793103448273,3.5,1,2010-11-01
13097,38,8,5,2871.48,11.865619834710744,1233,157,4,United Kingdom,154.125,1.25,1,2010-11-01
13101,94,2,2,425.66,23.64777777777778,238,17,2,United Kingdom,119.0,1.0,0,2010-11-01
13102,6,9,9,3021.67,24.972479338842977,1390,78,6,United Kingdom,154.44444444444446,1.5,1,2010-11-01
13103,33,2,2,465.70000000000005,18.628,344,21,2,United Kingdom,172.0,1.0,0,2010-11-01
13104,11,2,2,513.9599999999999,64.24499999999999,300,5,2,United Kingdom,150.0,1.0,0,2010-11-01
13105,32,1,1,72.0,72.0,100,1,1,United Kingdom,100.0,1.0,0,2010-11-01
13106,9,1,1,526.96,35.13066666666667,213,15,1,United Kingdom,213.0,1.0,0,2010-11-01
13107,9,3,3,2419.12,34.072112676056335,1756,65,3,United Kingdom,585.3333333333334,1.0,0,2010-11-01
13108,31,1,1,398.4,15.936,447,25,1,United Kingdom,447.0,1.0,0,2010-11-01
13109,147,1,1,347.49,15.108260869565218,237,23,1,United Kingdom,237.0,1.0,0,2010-11-01
13110,33,2,2,763.0,15.571428571428571,202,43,2,United Kingdom,101.0,1.0,0,2010-11-01
13112,137,1,1,20.599999999999998,10.299999999999999,11,2,1,United Kingdom,11.0,1.0,0,2010-11-01
13113,20,8,8,3069.0099999999998,48.71444444444444,680,39,5,United Kingdom,85.0,1.6,1,2010-11-01
13115,96,3,3,1034.0,15.666666666666666,899,57,3,United Kingdom,299.6666666666667,1.0,1,2010-11-01
13117,10,7,7,810.26,15.581923076923077,554,45,6,United Kingdom,79.14285714285714,1.1666666666666667,1,2010-11-01
13118,7,2,2,631.52,19.735,238,31,2,United Kingdom,119.0,1.0,1,2010-11-01
13123,68,2,2,506.75,11.261111111111111,268,36,2,United Kingdom,134.0,1.0,0,2010-11-01
13125,119,1,1,148.62,7.431,53,20,1,United Kingdom,53.0,1.0,0,2010-11-01
13126,3,3,3,892.88,16.84679245283019,544,41,3,United Kingdom,181.33333333333334,1.0,0,2010-11-01
13129,48,2,2,233.25,21.204545454545453,296,10,2,United Kingdom,148.0,1.0,0,2010-11-01
13131,14,3,2,1589.06,23.029855072463768,731,60,2,United Kingdom,243.66666666666666,1.0,0,2010-11-01
13133,55,1,1,90.65,18.130000000000003,23,5,1,United Kingdom,23.0,1.0,0,2010-11-01
13134,12,1,1,273.85,39.121428571428574,45,7,1,United Kingdom,45.0,1.0,1,2010-11-01
13135,87,1,1,275.45,16.20294117647059,123,17,1,United Kingdom,123.0,1.0,0,2010-11-01
13136,16,4,2,1232.56,19.25875,530,58,2,United Kingdom,132.5,1.0,1,2010-11-01
13137,7,5,5,1945.76,4.711283292978208,1192,315,3,United Kingdom,238.4,1.6666666666666667,1,2010-11-01
13139,33,1,1,3138.04,33.032,2189,95,1,United Kingdom,2189.0,1.0,0,2010-11-01
13140,16,2,2,632.45,10.540833333333333,387,57,2,United Kingdom,193.5,1.0,0,2010-11-01
13141,37,6,5,2765.07,16.17,2041,153,3,United Kingdom,340.1666666666667,1.6666666666666667,1,2010-11-01
13144,27,1,1,24.4,8.133333333333333,8,3,1,United Kingdom,8.0,1.0,0,2010-11-01
13145,16,2,2,408.0,204.0,96,1,2,United Kingdom,48.0,1.0,0,2010-11-01
13148,49,4,3,1433.0,7.622340425531915,996,143,3,United Kingdom,249.0,1.0,1,2010-11-01
13150,80,2,1,273.45,54.69,63,5,1,United Kingdom,31.5,1.0,0,2010-11-01
13152,13,4,4,1034.15,15.910000000000002,432,58,4,United Kingdom,108.0,1.0,0,2010-11-01
13154,103,1,1,675.88,13.5176,464,50,1,United Kingdom,464.0,1.0,1,2010-11-01
13155,9,2,2,398.72,14.767407407407408,244,23,2,United Kingdom,122.0,1.0,0,2010-11-01
13157,5,4,3,3752.94,24.690394736842105,3191,119,3,United Kingdom,797.75,1.0,0,2010-11-01
13161,96,1,1,359.38,14.3752,76,25,1,United Kingdom,76.0,1.0,0,2010-11-01
13162,67,4,4,1762.92,37.50893617021277,1256,47,4,United Kingdom,314.0,1.0,1,2010-11-01
13164,165,1,1,96.4,32.13333333333333,88,3,1,United Kingdom,88.0,1.0,0,2010-11-01
13165,9,1,1,429.68,61.38285714285714,360,7,1,United Kingdom,360.0,1.0,0,2010-11-01
13166,10,1,1,458.73,16.990000000000002,306,27,1,United Kingdom,306.0,1.0,0,2010-11-01
13168,138,1,1,541.14,11.513617021276595,228,45,1,United Kingdom,228.0,1.0,0,2010-11-01
13169,158,1,1,127.2,25.44,24,5,1,United Kingdom,24.0,1.0,0,2010-11-01
13173,44,2,2,488.97,10.866000000000001,337,43,2,United Kingdom,168.5,1.0,0,2010-11-01
13174,37,2,2,1508.13,6.762914798206278,733,204,2,United Kingdom,366.5,1.0,1,2010-11-01
13175,178,1,1,512.3000000000001,19.703846153846158,222,26,1,United Kingdom,222.0,1.0,0,2010-11-01
13177,26,1,1,229.75,17.673076923076923,89,13,1,United Kingdom,89.0,1.0,0,2010-11-01
13178,38,4,4,3806.5,23.210365853658537,2306,86,4,United Kingdom,576.5,1.0,1,2010-11-01
13183,40,4,4,2082.88,47.33818181818182,1229,28,4,United Kingdom,307.25,1.0,1,2010-11-01
13190,140,1,1,208.61,34.76833333333334,229,6,1,United Kingdom,229.0,1.0,0,2010-11-01
13192,131,2,1,280.67,16.51,119,17,1,United Kingdom,59.5,1.0,0,2010-11-01
13194,17,1,1,412.08,58.86857142857143,300,7,1,United Kingdom,300.0,1.0,0,2010-11-01
13195,10,1,1,136.73,2.972391304347826,70,43,1,United Kingdom,70.0,1.0,0,2010-11-01
13196,39,2,2,1071.09,16.22863636363636,719,62,2,United Kingdom,359.5,1.0,0,2010-11-01
13198,30,1,1,821.84,17.121666666666666,498,48,1,United Kingdom,498.0,1.0,1,2010-11-01
13199,12,12,11,2267.26,64.77885714285715,2010,17,6,United Kingdom,167.5,1.8333333333333333,1,2010-11-01
13201,98,3,3,916.3100000000001,13.676268656716418,700,56,2,United Kingdom,233.33333333333334,1.5,0,2010-11-01
13202,45,3,3,635.62,22.700714285714287,158,24,3,United Kingdom,52.666666666666664,1.0,1,2010-11-01
13203,30,3,3,1188.3700000000001,15.636447368421054,1029,75,3,United Kingdom,343.0,1.0,1,2010-11-01
13205,39,1,1,2803.2,2803.2,256,1,1,United Kingdom,256.0,1.0,0,2010-11-01
13206,65,3,3,2337.82,13.91559523809524,1881,149,2,United Kingdom,627.0,1.5,1,2010-11-01
13207,47,1,1,71.4,71.4,12,1,1,United Kingdom,12.0,1.0,0,2010-11-01
13208,45,2,2,697.53,7.926477272727272,484,77,2,United Kingdom,242.0,1.0,0,2010-11-01
13209,110,2,2,1052.92,87.74333333333334,484,10,2,United Kingdom,242.0,1.0,0,2010-11-01
13211,107,2,2,352.90000000000003,5.114492753623189,321,45,2,United Kingdom,160.5,1.0,1,2010-11-01
13213,5,4,4,2044.57,20.4457,1421,96,3,United Kingdom,355.25,1.3333333333333333,1,2010-11-01
13214,13,5,5,1472.25,13.889150943396226,1389,103,5,United Kingdom,277.8,1.0,0,2010-11-01
13220,171,1,1,516.8,16.15,200,32,1,United Kingdom,200.0,1.0,0,2010-11-01
13222,173,1,1,88.5,88.5,30,1,1,United Kingdom,30.0,1.0,0,2010-11-01
13223,19,3,3,589.3199999999999,98.21999999999998,372,4,3,United Kingdom,124.0,1.0,0,2010-11-01
13225,17,4,4,3954.1600000000003,158.1664,1472,16,3,United Kingdom,368.0,1.3333333333333333,0,2010-11-01
13230,24,11,11,1863.1,5.611746987951807,854,215,6,United Kingdom,77.63636363636364,1.8333333333333333,1,2010-11-01
13233,16,1,1,280.71,17.544375,369,16,1,United Kingdom,369.0,1.0,0,2010-11-01
13238,26,1,1,188.9,18.89,84,10,1,United Kingdom,84.0,1.0,0,2010-11-01
13239,33,4,4,1265.1299999999999,17.57125,824,69,3,United Kingdom,206.0,1.3333333333333333,0,2010-11-01
13240,7,1,1,542.67,5.6528125,302,86,1,United Kingdom,302.0,1.0,0,2010-11-01
13241,7,1,1,112.53,2.81325,46,40,1,United Kingdom,46.0,1.0,0,2010-11-01
13242,47,3,3,312.0,19.5,160,12,3,United Kingdom,53.333333333333336,1.0,0,2010-11-01
13243,45,3,1,383.64,4.1251612903225805,170,76,1,United Kingdom,56.666666666666664,1.0,0,2010-11-01
13245,28,1,1,558.72,19.266206896551726,246,29,1,United Kingdom,246.0,1.0,0,2010-11-01
13246,4,4,4,1035.99,4.9568899521531105,927,158,3,United Kingdom,231.75,1.3333333333333333,1,2010-11-01
13249,84,2,2,338.24,84.56,272,2,2,United Kingdom,136.0,1.0,1,2010-11-01
13250,56,2,2,253.09,13.320526315789474,107,17,2,United Kingdom,53.5,1.0,0,2010-11-01
13253,26,1,1,946.32,67.59428571428572,560,14,1,United Kingdom,560.0,1.0,0,2010-11-01
13255,108,1,1,279.25,21.48076923076923,230,13,1,United Kingdom,230.0,1.0,0,2010-11-01
13257,32,1,1,149.75,21.392857142857142,33,7,1,United Kingdom,33.0,1.0,0,2010-11-01
13259,168,2,1,163.5,4.302631578947368,58,36,1,United Kingdom,29.0,1.0,1,2010-11-01
13263,2,2,2,627.78,5.506842105263158,380,94,1,United Kingdom,190.0,2.0,1,2010-11-01
13264,38,1,1,722.5600000000001,19.014736842105265,375,38,1,United Kingdom,375.0,1.0,0,2010-11-01
13266,9,4,4,1361.32,18.90722222222222,1449,53,3,United Kingdom,362.25,1.3333333333333333,0,2010-11-01
13267,0,7,5,1901.18,24.374102564102564,806,50,4,United Kingdom,115.14285714285714,1.25,1,2010-11-01
13269,35,4,3,932.14,18.277254901960784,798,39,3,United Kingdom,199.5,1.0,1,2010-11-01
13274,5,1,1,360.85,18.992105263157896,199,19,1,United Kingdom,199.0,1.0,0,2010-11-01
13276,98,1,1,211.4,5.872222222222223,139,36,1,United Kingdom,139.0,1.0,1,2010-11-01
13277,66,2,2,153.5,13.954545454545455,122,7,2,United Kingdom,61.0,1.0,1,2010-11-01
13278,75,1,1,336.92,19.818823529411766,332,17,1,United Kingdom,332.0,1.0,1,2010-11-01
13280,24,2,1,887.18,10.819268292682926,759,82,1,United Kingdom,379.5,1.0,1,2010-11-01
13281,35,1,1,350.85,15.947727272727274,201,22,1,United Kingdom,201.0,1.0,0,2010-11-01
13282,2,1,1,181.05,12.932142857142859,103,14,1,United Kingdom,103.0,1.0,0,2010-11-01
13283,163,1,1,151.9,16.87777777777778,82,9,1,United Kingdom,82.0,1.0,0,2010-11-01
13288,39,3,3,378.97,47.37125,235,6,2,United Kingdom,78.33333333333333,1.5,0,2010-11-01
13290,34,1,1,208.63,208.63,1,1,1,United Kingdom,1.0,1.0,0,2010-11-01
13291,10,7,7,2280.5,11.016908212560386,1084,118,6,United Kingdom,154.85714285714286,1.1666666666666667,0,2010-11-01
13292,11,3,3,415.57,14.841785714285715,183,28,3,United Kingdom,61.0,1.0,0,2010-11-01
13293,135,1,1,111.46000000000001,15.922857142857143,35,7,1,United Kingdom,35.0,1.0,1,2010-11-01
